,business_id,stars,positive_count,negative_count,sentiment_score_%
85,_P-0kP5DboEd5p0OqDorFA,4.5,2,0,100.0
86,_dNk5IpkVVyN2nWMXTA2eA,4.5,0,0,
87,apmw_lkLdwWbeYiI9ysdJg,4.5,23,0,100.0
88,b5hxsRw76UUXcotxlCipuQ,3.5,134,5,96.40287769784173
89,c-W17u2jiFOD2H_d6uo-bQ,4.5,3,0,100.0
90,cAbdvzqtFLaAAMFIyPf2AA,4.0,79,4,95.18072289156626
91,cQDwJjslebJv5Co7gCm2Yw,4.0,21,0,100.0
92,c_a38vt6v2tRq-VjdTZHZw,4.0,16,0,100.0
93,cyaDjqjhtRbpd5Og5dFoZg,2.5,0,0,
94,d0E938M2_4kcuULUdnj-Xw,4.5,53,0,100.0
95,df_UStxBFDYNSd-ngoR1-w,4.5,5,0,100.0
96,dutm97q2F4a6RV6YQ0uLHw,5.0,2,0,100.0
97,e76uCbhmK8oqAtYAkxB2Qg,4.5,2,0,100.0
98,eHRzuUXA2jrR99ecioWU4g,3.5,50,3,94.33962264150944
99,eL4lyE7LNoXEMvpcJ8WNVw,4.0,10,0,100.0
100,eX7o_-s5TmDT-DMfTV4cmw,4.0,65,9,87.83783783783784
101,fO89arPgWzq_1YYQYLS4Yw,4.5,0,0,
102,fiQxkb1pfPpvrr0oYYYBcA,5.0,26,1,96.29629629629629
103,fnGZspqyamRremXor0sAyg,4.0,7,1,87.5
104,fqStx0SvwMFChX_HIdUeEQ,4.0,88,3,96.7032967032967
105,g0lCOgLkkByZrhmwYzP5KA,4.5,15,1,93.75
106,g6VJ6y-AzDGQy0Gj91UvUw,4.0,2,0,100.0
107,gLNf3zUydIKc_cvUll-6gw,5.0,0,0,
108,gYrHa4CckDjgOQc5B-yTKA,4.0,7,0,100.0
109,gdEZfd6RFXYmmXX71RDvbA,4.5,22,0,100.0
110,gkqfm6mTim9Rwopwjayc8w,5.0,2,0,100.0
111,iBBV8vesQ8fo2IQA7an1JA,4.0,172,5,97.17514124293785
112,iBTc6XKgW5HESEZIii-G4g,4.5,6,0,100.0
113,ixROUxJqrczeYUT0z0MCHg,5.0,0,0,
114,j1yb8y-jFwpG_hW9AH3PrQ,5.0,14,0,100.0
115,j8c8WFqySY1eybnkJfgjSg,4.0,5,0,100.0
116,jKocMyXjEqgb9dL9S5vrEA,4.0,20,1,95.23809523809524
117,jMlE4wvspc0J-oN-SYUjQw,4.5,0,0,
118,j_m8zce-jSRQn5JmC633GQ,4.5,5,0,100.0
119,jfRq1KtjEGyPoMo9HZVw2Q,3.5,3,3,50.0
120,kBqyg_L_Xn9jQTCHYODbRg,5.0,1,0,100.0
121,krTxH1a9kzWgwvt3PVH8pQ,4.5,65,6,91.54929577464789
122,kwqXOtLCbNjgvwuMj4H1AQ,4.5,4,0,100.0
123,kwtKZ3fzM5jlR8Z7KIA17g,5.0,7,0,100.0
124,l6rgXoUfz4Wh_lAGxDiNaA,5.0,0,0,
125,m4xrhESFLaA7PiddXeg2aw,3.5,35,1,97.22222222222223
126,nhOMsw22-rz9kXSKwBZYAQ,4.0,0,0,
127,o4IiNbNybcy-L4vzTSoDJw,4.0,168,15,91.80327868852459
128,oGDGlUbOjHxmmCh8ZYcDCg,4.0,357,14,96.22641509433963
129,oTcezJoCe30NrwiNFsoLXQ,4.5,39,4,90.69767441860465
130,oinV9xrSkR3b_T8sK1nsqg,3.5,116,7,94.3089430894309
131,omnCKxL0f_akh0eYeJxjDg,4.0,69,4,94.52054794520548
132,pKSB4wXLiS8rd1cAEgD8oA,4.5,7,0,100.0
133,pQh2GzkAnbLKiDqEpxcylQ,5.0,0,0,
134,pqF3WkYktbR28uk2PSR7Rg,4.0,25,1,96.15384615384616
135,q-1ICFSqs2MwDGfe5tX-SQ,4.0,62,3,95.38461538461539
136,q75UQjNm6AEK4XNnkDLxTQ,4.0,37,1,97.36842105263158
137,qUyU8Amr1NjuE3TBFs2n4A,5.0,1,0,100.0
138,qVitsouI4aBiYx1_Fjn0Pg,4.0,60,3,95.23809523809524
139,r2IhvKZQ_wLR5mLBnPOilg,4.5,106,1,99.06542056074767
140,s-iUpeKVCuPd5m4OJ3HixQ,4.0,0,0,
141,sZHLbLnw1vwHF1xDzuV1iw,4.5,0,0,
142,sj2o49ZCq2iJlZxDNrHDaA,4.5,4,0,100.0
143,sjWf71VmU5HIwqX8RGCLJw,4.5,4,0,100.0
144,sk0IM8koYo1o9-k_rpkmxQ,4.5,12,0,100.0
145,sz5SMsTOTAshdfsaK98-TA,4.0,68,5,93.15068493150685
146,tZnPqmwGcLjYeBdwyvhazg,4.0,7,0,100.0
147,thlyktt2c7v1DyOpSVSibw,4.0,188,7,96.41025641025641
148,tthy48ZIX_wfY8Dy0Dvg6w,4.5,390,9,97.74436090225564
149,vgDl4_ZjoLLIU2ZPL83GIg,4.0,1,0,100.0
150,vsrryxBR2Jykl71qa1H6SQ,4.0,27,3,90.0
151,w8AxfAjNq7wU5jHmpLSpNg,3.5,1,0,100.0
152,wK2IixmZUOEFGz1QZqR99Q,4.0,15,0,100.0
153,wMZAnrfwV-qHiV5zdTSrzw,4.0,74,4,94.87179487179488
154,x2ly0NsSTMmMpljpdIZdYA,4.5,194,10,95.09803921568627
155,xRapA2lG7mjJ6eOqHmxe-A,4.0,43,3,93.47826086956522
156,xTYLUPg8Xg-z3cYoPpcJqQ,4.5,0,0,
157,yLqFm4epPkbkPpan9gmEjA,4.0,0,0,
158,ySRkAFddd1tCUzRDjbECdg,4.0,7,1,87.5
159,ycbmvmBYk4w_ZmdrPL0tBQ,4.0,65,6,91.54929577464789
160,ywXa1pDqHPe9tOPx0yJFUg,3.0,10,1,90.9090909090909
161,zbrIMldF_O1ZQ0vpUaaa8A,4.0,163,11,93.67816091954023
162,zkMqKD6IZPcU10g0a2APmg,4.5,0,0,
